Game Turn, Player, Operation, Notes, Team, Team Notes, Team Members, Terrain
182, 1, Operation Civilian Builder Capture running
182, 1, Civilian Builder Capture, ,0, Not Ready, 
220, 4, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, 4, City Defense, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 4, City Defense, No recruits to reach minimum, , , 
220, 4, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, 4, City Defense, No recruits to reach minimum, , , 
220, 4, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, 4, City Defense, Operation Recruit, 1 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 4, City Defense, Operation Move, UNIT_MECHANIZED_INFANTRY, 41:25, 35:28, 37:28
220, 4, City Defense, No recruits to reach minimum, , , 
220, 4, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, 4, City Defense, No recruits to reach minimum, , , 
220, 4, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, 4, City Defense, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 4, City Defense, Operation Attack Units, UNIT_KNIGHT, At 48:20, Move 46:17, Attack 47:16
220, 4, City Defense, No recruits to reach minimum, , , 
220, 4, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, 4, City Defense, No recruits to reach minimum, , , 
220, 4, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, 4, City Defense, Operation Recruit, 3 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 4, City Defense, Operation Attack Units, UNIT_MECHANIZED_INFANTRY, At 45:21, Move 47:21, Attack 48:21
220, 4, City Defense, Operation Attack Units, UNIT_MECHANIZED_INFANTRY, At 42:17, Move 48:22, Attack -9999:-9999
220, 4, Settle New City, Operation Change Target INVALID, No backup
220, 4, Settle New City, Operation complete
220, Attack Walled City, 4, , Battle line, 40:28, 0 endangered
220, 4, Attack Walled City, No recruits to reach minimum, , , 
220, 4, Attack Walled City, No recruits to match strength, , Enemy Str: 510.0, 
220, 4, Attack Walled City, No recruits to reach minimum, , , 
220, 4, Attack Walled City, No recruits to match strength, , Enemy Str: 510.0, 
220, Attack Walled City, 4, , Battle line, 40:28, 0 endangered
220, 4, Attack Walled City, Operation Recruit, 8 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 4, Attack Walled City, Operation Attack Units, UNIT_MECHANIZED_INFANTRY, At 44:14, Move 46:17, Attack -9999:-9999
220, 4, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 40:40, 62:40, 38:41
220, 4, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 40:41, 62:40, 38:39
220, 4, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 39:42, 62:40, 38:43
220, 4, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 38:42, 62:40, 37:43
220, 4, Attack Walled City, Operation Move, UNIT_ARTILLERY, 31:51, 60:40, 26:51
220, 4, Attack Walled City, Operation Move, UNIT_ARTILLERY, 23:48, 63:38, 17:48
220, 4, Attack Walled City, Operation Move, UNIT_ARTILLERY, 16:48, 62:42, 10:48
220, 4, Attack Barb Camp, No recruits to reach minimum, , , 
220, 4, Attack Barb Camp, No recruits to match strength, , Enemy Str: 51.0, 
220, 4, Attack Barb Camp, No recruits to reach minimum, , , 
220, 4, Attack Barb Camp, No recruits to match strength, , Enemy Str: 51.0, 
220, 4, Attack Barb Camp, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 4, Attack Barb Camp, Operation Move, UNIT_MECHANIZED_INFANTRY, 39:40, 42:47, 38:42
220, 4, Attack Barb Camp, Operation Move, UNIT_MACHINE_GUN, 33:47, 42:49, 39:48
220, 4, Attack Walled City, Operation complete
220, 4, Naval Superiority, No recruits to reach minimum, , , 
220, 4, Naval Superiority, No recruits to match strength, , Enemy Str: 306.0, 
220, 4, Naval Superiority, Operation Recruit, 6 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 5, Operation Naval Superiority running
220, Naval Superiority, 5, , Battle line, 50:22, 0 endangered
220, 5, Naval Superiority, ,0, Ready, UNIT_GREAT_ADMIRAL; UNIT_IRONCLAD; UNIT_BATTLESHIP; UNIT_SUBMARINE; UNIT_SUBMARINE; 
220, 5, Operation City Defense running
220, City Defense, 5, , Battle line, 52:13, 0 endangered
220, 5, City Defense, ,0, Ready, UNIT_TANK; UNIT_CAVALRY; 
220, 5, Operation Settle New City running
220, 5, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_MECHANIZED_INFANTRY; 
220, 5, Operation Attack Walled City running
220, Attack Walled City, 5, , Battle line, 55:21, 0 endangered
220, 5, Attack Walled City, ,0, Not Ready, UNIT_ROCKET_ARTILLERY; UNIT_MECHANIZED_INFANTRY; UNIT_ROCKET_ARTILLERY; UNIT_BOMBER; UNIT_BOMBER; UNIT_MECHANIZED_INFANTRY; 
220, 5, Attack Barb Camp, Started
220, City Defense, 5, , Battle line, 52:13, 0 endangered
220, 5, City Defense, No recruits to reach minimum, , , 
220, 5, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, 5, City Defense, No recruits to reach minimum, , , 
220, 5, City Defense, No recruits to match strength, , Enemy Str: 102.0, 
220, City Defense, 5, , Battle line, 52:13, 0 endangered
220, 5, City Defense, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 5, Settle New City, No recruits to reach minimum, , , 
220, 5, Settle New City, No recruits to match strength, , Enemy Str: 102.0, 
220, 5, Settle New City, No recruits to reach minimum, , , 
220, 5, Settle New City, No recruits to match strength, , Enemy Str: 102.0, 
220, 5, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_BOMBER
220, 5, Settle New City, Operation Move, UNIT_SETTLER, 72:26, 73:27, 72:27
220, 5, Settle New City, Operation Move, UNIT_MECHANIZED_INFANTRY, 58:25, 72:27, 59:25
220, Attack Walled City, 5, , Battle line, 55:21, 0 endangered
220, 5, Attack Walled City, No recruits to reach minimum, , , 
220, 5, Attack Walled City, Recruiting strength, , Enemy Str: 524.0, UNIT_MECHANIZED_INFANTRY
220, 5, Attack Walled City, No recruits to reach minimum, , , 
220, 5, Attack Walled City, No recruits to match strength, , Enemy Str: 524.0, 
220, Attack Walled City, 5, , Battle line, 55:21, 0 endangered
220, 5, Attack Walled City, Operation Recruit, 7 units, Recruited 1, Contract for: UNIT_ROCKET_ARTILLERY
220, 5, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 56:32, 56:32, 56:32
220, 5, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 55:33, 55:33, 55:33
220, 5, Attack Walled City, Operation Move, UNIT_ROCKET_ARTILLERY, 54:35, 54:35, 54:35
220, 5, Attack Walled City, Operation Move, UNIT_ROCKET_ARTILLERY, 53:32, 53:32, 53:32
220, 5, Attack Walled City, Operation Move, UNIT_BOMBER, 53:29, 53:29, 53:29
220, 5, Attack Walled City, Operation Move, UNIT_BOMBER, 53:29, 53:29, 53:29
220, 5, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 52:31, 55:32, 54:32
220, 5, Attack Barb Camp, Recruiting minimums, , , UNIT_TANK
220, 5, Attack Barb Camp, Recruiting minimums, , , UNIT_MACHINE_GUN
220, 5, Attack Barb Camp, No recruits to reach minimum, , , 
220, 5, Attack Barb Camp, Operation Recruit, 2 units, Recruited 2, Contract for: UNIT_ROCKET_ARTILLERY
220, 5, Attack Barb Camp, No recruits to reach minimum, , , 
220, 5, Attack Barb Camp, No recruits to match strength, , Enemy Str: 51.0, 
220, 5, Attack Barb Camp, No recruits to reach minimum, , , 
220, 5, Attack Barb Camp, No recruits to match strength, , Enemy Str: 51.0, 
220, 5, Attack Barb Camp, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_ROCKET_ARTILLERY
220, 5, Attack Barb Camp, Operation Move, UNIT_MACHINE_GUN, 61:48, 60:52, 60:47
220, 5, Attack Barb Camp, Operation Move, UNIT_TANK, 56:36, 60:52, 57:42
220, 5, Naval Superiority, No recruits to reach minimum, , , 
220, 5, Naval Superiority, No recruits to match strength, , Enemy Str: 306.0, 
220, 5, Naval Superiority, No recruits to reach minimum, , , 
220, 5, Naval Superiority, No recruits to match strength, , Enemy Str: 306.0, 
220, 5, Naval Superiority, Operation Recruit, 3 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 6, City Defense, Started
220, 6, Operation Attack Barb Camp running
220, 6, Attack Barb Camp, ,0, Not Ready, 
220, 6, Operation City Defense running
220, 6, City Defense, ,0, Ready, 
220, 6, Operation Attack Walled City running
220, 6, Attack Walled City, ,0, Not Ready, 
220, 6, Attack Walled City, ,1, Ready, 
220, 6, Operation Settle New City running
220, Settle New City, 6, , Battle line, 32:19, 2 endangered
220, 6, Settle New City, ,0, Ready, UNIT_BOMBER; UNIT_SETTLER; UNIT_BOMBER; 
220, 6, Operation Attack Walled City running
220, Attack Walled City, 6, , Battle line, 29:20, 0 endangered
220, 6, Attack Walled City, ,0, Not Ready, UNIT_BOMBER; UNIT_ARTILLERY; UNIT_ARTILLERY; UNIT_ARTILLERY; 
220, 6, Operation City Defense running
220, City Defense, 6, , Battle line, 27:20, 1 endangered
220, 6, City Defense, ,0, Ready, UNIT_GREAT_GENERAL; UNIT_MECHANIZED_INFANTRY; UNIT_AT_CREW; 
220, 6, Operation City Defense running
220, 6, City Defense, ,0, Ready, UNIT_MECHANIZED_INFANTRY; 
220, 6, Naval Superiority, Started
220, 6, City Defense, No recruits to reach minimum, , , 
220, 6, City Defense, No recruits to match strength, , Enemy Str: 87.0, 
220, 6, City Defense, No recruits to reach minimum, , , 
220, 6, City Defense, Recruiting strength, , Enemy Str: 87.0, UNIT_MECHANIZED_INFANTRY
220, 6, City Defense, Operation Recruit, 1 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 6, Settle New City, No recruits to reach minimum, , , 
220, 6, Settle New City, No recruits to match strength, , Enemy Str: 87.0, 
220, 6, Settle New City, No recruits to reach minimum, , , 
220, 6, Settle New City, No recruits to match strength, , Enemy Str: 87.0, 
220, 6, Settle New City, Operation Recruit, 3 units, Recruited 0, Contract for: UNIT_BOMBER
220, 6, Settle New City, Operation Move, UNIT_SETTLER, 75:45, 75:45, 75:45
220, 6, Settle New City, Operation Move, UNIT_BOMBER, 26:17, 70:46, 26:17
220, 6, Settle New City, Operation Move, UNIT_BOMBER, 26:17, 70:46, 26:17
220, 6, City Defense, No recruits to reach minimum, , , 
220, 6, City Defense, No recruits to match strength, , Enemy Str: 167.0, 
220, 6, City Defense, No recruits to reach minimum, , , 
220, 6, City Defense, Recruiting strength, , Enemy Str: 167.0, UNIT_MECHANIZED_INFANTRY
220, 6, City Defense, Operation Recruit, 3 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 6, City Defense, Operation Attack Units, UNIT_AT_CREW, At 30:35, Move 30:34, Attack 30:33
220, 6, City Defense, No recruits to reach minimum, , , 
220, 6, City Defense, No recruits to match strength, , Enemy Str: 165.0, 
220, 6, City Defense, No recruits to reach minimum, , , 
220, 6, City Defense, No recruits to match strength, , Enemy Str: 165.0, 
220, 6, City Defense, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 6, City Defense, Operation complete
220, 6, Attack Walled City, No recruits to reach minimum, , , 
220, 6, Attack Walled City, No recruits to reach minimum, , , 
220, 6, Attack Walled City, Operation Recruit, 4 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 6, Attack Walled City, Operation Move, UNIT_BOMBER, 31:27, 31:27, 31:27
220, 6, Attack Walled City, Operation Move, UNIT_ARTILLERY, 36:25, 30:35, 35:24
220, 6, Attack Walled City, Operation Move, UNIT_ARTILLERY, 39:26, 30:35, 38:25
220, 6, Attack Walled City, Operation Move, UNIT_ARTILLERY, 40:26, 30:35, 39:25
220, 6, Attack Walled City, Recruiting minimums, , , UNIT_BOMBER
220, 6, Attack Walled City, No recruits to reach minimum, , , 
220, 6, Attack Walled City, No recruits to match strength, , Enemy Str: 215.0, 
220, 6, Attack Walled City, No recruits to reach minimum, , , 
220, 6, Attack Walled City, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 6, Attack Walled City, Operation Move, UNIT_BOMBER, 31:27, 30:25, 31:27
220, 6, Attack Barb Camp, No recruits to reach minimum, , , 
220, 6, Attack Barb Camp, No recruits to reach minimum, , , 
220, 6, Attack Barb Camp, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 6, Naval Superiority, No recruits to reach minimum, , , 
220, 6, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 6, Naval Superiority, Operation complete
220, 7, Settle New City, Started
220, 7, Operation City Defense running
220, 7, City Defense, ,0, Ready, UNIT_ARCHER; UNIT_MUSKETMAN; 
220, 7, Operation Attack Walled City running
220, Attack Walled City, 7, , Battle line, 52:11, 0 endangered
220, 7, Attack Walled City, ,0, Not Ready, UNIT_BOMBER; UNIT_ARABIAN_MAMLUK; UNIT_BOMBARD; UNIT_ARABIAN_MAMLUK; UNIT_MECHANIZED_INFANTRY; UNIT_BOMBARD; UNIT_ARABIAN_MAMLUK; 
220, 7, Operation Naval Superiority running
220, Naval Superiority, 7, , Battle line, 58:20, 0 endangered
220, 7, Naval Superiority, ,0, Ready, UNIT_IRONCLAD; UNIT_SUBMARINE; UNIT_SUBMARINE; UNIT_FRIGATE; 
220, 7, Operation Attack Walled City running
220, Attack Walled City, 7, , Battle line, 62:13, 0 endangered
220, 7, Attack Walled City, ,0, Ready, UNIT_MUSKETMAN; UNIT_MUSKETMAN; UNIT_MUSKETMAN; UNIT_BOMBARD; UNIT_ARCHER; UNIT_MUSKETMAN; UNIT_BOMBER; UNIT_MECHANIZED_INFANTRY; UNIT_ARABIAN_MAMLUK; 
220, 7, Operation Settle New City running
220, 7, Settle New City, ,0, Not Ready, 
220, 7, Operation Attack Walled City running
220, Attack Walled City, 7, , Battle line, 64:20, 0 endangered
220, 7, Attack Walled City, ,0, Not Ready, UNIT_BOMBARD; UNIT_MUSKETMAN; UNIT_ARABIAN_MAMLUK; UNIT_ARABIAN_MAMLUK; UNIT_BOMBARD; UNIT_MUSKETMAN; UNIT_BOMBARD; UNIT_BOMBER; 
220, 7, Operation City Defense running
220, 7, City Defense, ,0, Ready, UNIT_MUSKETMAN; UNIT_MUSKETMAN; 
220, 7, City Defense, No recruits to reach minimum, , , 
220, 7, City Defense, No recruits to match strength, , Enemy Str: 95.0, 
220, 7, City Defense, No recruits to reach minimum, , , 
220, 7, City Defense, No recruits to match strength, , Enemy Str: 95.0, 
220, 7, City Defense, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 7, City Defense, No recruits to reach minimum, , , 
220, 7, City Defense, No recruits to match strength, , Enemy Str: 95.0, 
220, 7, City Defense, No recruits to reach minimum, , , 
220, 7, City Defense, No recruits to match strength, , Enemy Str: 95.0, 
220, 7, City Defense, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 7, Settle New City, Operation Change Target INVALID, No backup
220, 7, Settle New City, Operation complete
220, 7, Attack Walled City, Operation Move, UNIT_MUSKETMAN, 69:6, 69:6, 69:6
220, 7, Attack Walled City, Operation Move, UNIT_MUSKETMAN, 69:5, 69:5, 69:5
220, 7, Attack Walled City, Operation Move, UNIT_MUSKETMAN, 68:6, 68:6, 68:6
220, 7, Attack Walled City, Operation Move, UNIT_MUSKETMAN, 70:6, 70:6, 70:6
220, 7, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 69:7, 69:7, 69:7
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 68:5, 68:5, 68:5
220, 7, Attack Walled City, Operation Move, UNIT_BOMBARD, 67:5, 67:5, 67:5
220, 7, Attack Walled City, Operation Move, UNIT_ARCHER, 62:16, 67:7, 62:16
220, 7, Attack Walled City, Operation Move, UNIT_BOMBER, 60:14, 63:14, 60:14
220, Attack Walled City, 7, , Battle line, 52:11, 0 endangered
220, 7, Attack Walled City, No recruits to reach minimum, , , 
220, 7, Attack Walled City, Recruiting strength, , Enemy Str: 458.0, UNIT_ARABIAN_MAMLUK
220, 7, Attack Walled City, No recruits to reach minimum, , , 
220, 7, Attack Walled City, No recruits to match strength, , Enemy Str: 458.0, 
220, Attack Walled City, 7, , Battle line, 53:11, 0 endangered
220, 7, Attack Walled City, Operation Recruit, 8 units, Recruited 1, Contract for: UNIT_MECHANIZED_INFANTRY
220, 7, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 53:9, 53:9, 53:9
220, 7, Attack Walled City, Operation Move, UNIT_BOMBER, 54:9, 54:9, 54:9
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 54:8, 54:8, 54:8
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 53:8, 53:8, 53:8
220, 7, Attack Walled City, Operation Move, UNIT_BOMBARD, 55:8, 55:8, 55:8
220, 7, Attack Walled City, Operation Move, UNIT_BOMBARD, 54:11, 54:11, 54:11
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 50:4, 53:8, 50:4
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 58:6, 53:10, 55:13
220, Attack Walled City, 7, , Battle line, 64:20, 0 endangered
220, 7, Attack Walled City, No recruits to reach minimum, , , 
220, 7, Attack Walled City, Recruiting strength, , Enemy Str: 537.0, UNIT_ARABIAN_MAMLUK
220, 7, Attack Walled City, Recruiting strength, , Enemy Str: 537.0, UNIT_ARABIAN_MAMLUK
220, 7, Attack Walled City, No recruits to reach minimum, , , 
220, 7, Attack Walled City, No recruits to match strength, , Enemy Str: 537.0, 
220, Attack Walled City, 7, , Battle line, 64:20, 0 endangered
220, 7, Attack Walled City, Operation Recruit, 10 units, Recruited 2, Contract for: UNIT_MECHANIZED_INFANTRY
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 70:28, 70:28, 70:28
220, 7, Attack Walled City, Operation Move, UNIT_MUSKETMAN, 71:28, 71:28, 71:28
220, 7, Attack Walled City, Operation Move, UNIT_MUSKETMAN, 69:28, 69:28, 69:28
220, 7, Attack Walled City, Operation Move, UNIT_BOMBARD, 72:28, 72:28, 72:28
220, 7, Attack Walled City, Operation Move, UNIT_BOMBARD, 71:27, 71:27, 71:27
220, 7, Attack Walled City, Operation Move, UNIT_BOMBARD, 66:26, 68:28, 66:26
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 67:20, 70:27, 67:20
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 75:23, 70:27, 75:23
220, 7, Attack Walled City, Operation Move, UNIT_ARABIAN_MAMLUK, 63:19, 69:28, 69:16
220, 7, Attack Walled City, Operation Move, UNIT_BOMBER, 66:13, 65:18, 66:13
220, 7, Naval Superiority, No recruits to reach minimum, , , 
220, 7, Naval Superiority, No recruits to match strength, , Enemy Str: 285.0, 
220, 7, Naval Superiority, Operation Recruit, 1 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 9, Operation Attack Barb Camp running
220, 9, Attack Barb Camp, ,0, Not Ready, UNIT_MECHANIZED_INFANTRY; 
220, 9, Naval Superiority, Started
220, 9, Attack Barb Camp, No recruits to reach minimum, , , 
220, 9, Attack Barb Camp, Operation Recruit, 1 units, Recruited 0, Contract for: UNIT_ARTILLERY
220, 9, Attack Barb Camp, Operation Move, UNIT_MECHANIZED_INFANTRY, 41:44, 39:45, 40:44
220, 9, Naval Superiority, No recruits to reach minimum, , , 
220, 9, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 9, Naval Superiority, Operation complete
220, 10, Naval Superiority, Started
220, 10, Naval Superiority, No recruits to reach minimum, , , 
220, 10, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 10, Naval Superiority, Operation complete
220, 15, Naval Superiority, Started
220, 15, Naval Superiority, No recruits to reach minimum, , , 
220, 15, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 15, Naval Superiority, Operation complete
220, 20, Operation City Defense running
220, City Defense, 20, , Battle line, 67:10, 0 endangered
220, 20, City Defense, ,0, Ready, UNIT_MUSKETMAN; UNIT_TANK; 
220, City Defense, 20, , Battle line, 67:10, 0 endangered
220, 20, City Defense, No recruits to reach minimum, , , 
220, 20, City Defense, No recruits to match strength, , Enemy Str: 90.0, 
220, City Defense, 20, , Battle line, 67:10, 0 endangered
220, 20, City Defense, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_AT_CREW
220, 20, City Defense, Operation Attack Units, UNIT_MUSKETMAN, At 67:11, Move 67:11, Attack 66:11
220, 20, City Defense, Operation Attack Units, UNIT_TANK, At 68:10, Move 67:12, Attack 66:11
220, 21, Naval Superiority, Started
220, 21, Naval Superiority, No recruits to reach minimum, , , 
220, 21, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 21, Naval Superiority, Operation complete
220, 24, Naval Superiority, Started
220, 24, Naval Superiority, No recruits to reach minimum, , , 
220, 24, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MECHANIZED_INFANTRY
220, 24, Naval Superiority, Operation complete
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian City Assault running
220, 63, Barbarian City Assault, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
220, 63, Operation Barbarian Attack running
220, 63, Barbarian Attack, ,0, Not Ready, 
221, 1, Operation Civilian Builder Capture running
221, 1, Civilian Builder Capture, ,0, Not Ready, 
221, 1, Operation Attack Barb Camp running
221, Attack Barb Camp, 1, , Battle line, 43:10, 0 endangered
221, 1, Attack Barb Camp, ,0, Ready, UNIT_MODERN_ARMOR; UNIT_ROCKET_ARTILLERY; 
221, 1, Operation Settle New City running
221, Settle New City, 1, , Battle line, 41:19, 0 endangered
221, 1, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_JET_BOMBER; UNIT_MODERN_ARMOR; 
221, 1, Operation City Defense running
221, City Defense, 1, , Battle line, 65:23, 0 endangered
221, 1, City Defense, ,0, Ready, UNIT_MODERN_ARMOR; 
221, 1, Operation Attack Walled City running
221, Attack Walled City, 1, , Battle line, 44:12, 0 endangered
221, 1, Attack Walled City, ,0, Ready, UNIT_JET_BOMBER; UNIT_JET_BOMBER; UNIT_JET_BOMBER; UNIT_MECHANIZED_INFANTRY; UNIT_JET_BOMBER; UNIT_MECHANIZED_INFANTRY; UNIT_MACHINE_GUN; UNIT_MACHINE_GUN; UNIT_ROCKET_ARTILLERY; UNIT_ROCKET_ARTILLERY; 
221, 1, Naval Superiority, Started
221, 1, City Defense, No recruits to reach minimum, , , 
221, 1, City Defense, No recruits to match strength, , Enemy Str: 107.0, 
221, 1, City Defense, No recruits to reach minimum, , , 
221, 1, City Defense, No recruits to match strength, , Enemy Str: 107.0, 
221, 1, City Defense, Operation Recruit, 1 units, Recruited 0, Contract for: UNIT_MODERN_ARMOR
221, 1, City Defense, Operation Move, UNIT_MODERN_ARMOR, 67:26, 33:13, 67:26
221, 1, Settle New City, No recruits to reach minimum, , , 
221, 1, Settle New City, No recruits to match strength, , Enemy Str: 107.0, 
221, 1, Settle New City, No recruits to reach minimum, , , 
221, 1, Settle New City, No recruits to match strength, , Enemy Str: 107.0, 
221, 1, Settle New City, Operation Recruit, 3 units, Recruited 0, Contract for: UNIT_JET_BOMBER
221, 1, Settle New City, Operation Attack Units, UNIT_MODERN_ARMOR, At 35:10, Move 35:10, Attack 35:9
221, 1, Settle New City, Operation Move, UNIT_JET_BOMBER, 33:12, 33:12, 33:12
221, 1, Settle New City, Operation Move, UNIT_SETTLER, 31:49, 31:7, 31:49
221, 1, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 31:8, 31:8, 31:8
221, 1, Attack Walled City, Operation Move, UNIT_MECHANIZED_INFANTRY, 31:9, 31:9, 31:9
221, 1, Attack Walled City, Operation Move, UNIT_MACHINE_GUN, 30:7, 30:7, 30:7
221, 1, Attack Walled City, Operation Move, UNIT_MACHINE_GUN, 30:9, 30:9, 30:9
221, 1, Attack Walled City, Operation Move, UNIT_JET_BOMBER, 33:6, 33:6, 33:6
221, 1, Attack Walled City, Operation Move, UNIT_JET_BOMBER, 33:6, 33:6, 33:6
221, 1, Attack Walled City, Operation Move, UNIT_JET_BOMBER, 33:6, 33:6, 33:6
221, 1, Attack Walled City, Operation Move, UNIT_ROCKET_ARTILLERY, 33:10, 33:10, 33:10
221, 1, Attack Walled City, Operation Move, UNIT_ROCKET_ARTILLERY, 32:11, 32:11, 32:11
221, 1, Attack Walled City, Operation Move, UNIT_JET_BOMBER, 42:13, 42:13, 42:13
221, 1, Attack Barb Camp, No recruits to reach minimum, , , 
221, 1, Attack Barb Camp, No recruits to match strength, , Enemy Str: 53.5, 
221, 1, Attack Barb Camp, No recruits to reach minimum, , , 
221, 1, Attack Barb Camp, No recruits to match strength, , Enemy Str: 53.5, 
221, 1, Attack Barb Camp, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_ROCKET_ARTILLERY
221, 1, Attack Barb Camp, Operation Move, UNIT_MODERN_ARMOR, 44:12, 28:18, 44:12
221, 1, Attack Barb Camp, Operation Move, UNIT_ROCKET_ARTILLERY, 45:9, 29:15, 45:9
221, 1, Naval Superiority, No recruits to reach minimum, , , 
221, 1, Naval Superiority, No recruits to reach minimum, , , 
221, 1, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_MODERN_ARMOR
221, 1, Naval Superiority, Operation complete
221, 2, Operation City Defense running
221, City Defense, 2, , Battle line, 27:16, 0 endangered
221, 2, City Defense, ,0, Ready, UNIT_MECHANIZED_INFANTRY; UNIT_MECHANIZED_INFANTRY; 
221, 2, Operation Naval Superiority running
221, 2, Naval Superiority, ,0, Not Ready, UNIT_GREAT_ADMIRAL; 
221, 2, Operation City Defense running
221, City Defense, 2, , Battle line, 24:15, 0 endangered
221, 2, City Defense, ,0, Ready, UNIT_GREAT_GENERAL; UNIT_GREAT_GENERAL; 
221, 2, Operation Settle New City running
221, Settle New City, 2, , Battle line, 25:16, 0 endangered
221, 2, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_BOMBER; UNIT_BOMBER; 
221, 2, City Defense, No recruits to reach minimum, , , 
221, 2, City Defense, No recruits to match strength, , Enemy Str: 312.0, 
